Timestamp,Car Selection,Tesla,Version,Year,Origin,Wheels,Delivered,Battery,CapacityNetNew,"Form
Factor",Chemistry,Date,Age,Odometer,RatedRange,CapacityNetNow,Cycles,Degradation,DegradationPerMonth,DegradationPerCycle,Daily SOC Limit,DC Ratio,Battery Pack,Part Number,Energy Monitor,CC Check,WarrantyTime,WarrantyMileage,WarrantyDegradation,Result vs fleet data,DegradationPerKm,0.52,0.48,SUM
12.08.2023 12:00:04,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"20""",12.03.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,06.11.2022,8 Months,7783 km,430 km,"59,4 kWh",29,"3,8%",,,1,0.25,Original,,,,0.08,0.05,0.13,"-2,1% compared to average",,"1,14%","0,51%","1,65%"
12.08.2023 12:00:04,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"20""",12.03.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,02.12.2022,9 Months,8628 km,429 km,"59,3 kWh",32,"4,0%",,,1,0.25,Original,,,,0.09,0.05,0.13,"-2,1% compared to average",,"1,26%","0,56%","1,83%"
12.08.2023 12:00:04,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"20""",12.03.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,27.01.2023,11 Months,9927 km,427 km,"58,9 kWh",37,"4,6%",,,1,0.25,Original,,,,0.11,0.06,0.15,"-2,4% compared to average",,"1,53%","0,65%","2,18%"
12.08.2023 12:00:04,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"20""",12.03.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,27.03.2023,13 Months,11032 km,426 km,"58,7 kWh",41,"4,8%",,,1,0.25,Original,,,,0.13,0.07,0.16,"-2,3% compared to average",,"1,81%","0,72%","2,53%"
12.08.2023 12:00:04,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"20""",12.03.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,15.07.2023,16 Months,13410 km,423 km,"58,4 kWh",50,"5,4%",,,1,0.25,Original,,,,0.17,0.08,0.18,"-2,2% compared to average",,"2,33%","0,88%","3,21%"
12.08.2023 12:00:04,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",28.02.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,18.08.2023,6 Months,11064 km,418 km,"59,6 kWh",42,"0,0%",,,1,0.25,Original,,,,0.06,0.07,0,,,#N/A,"0,75%",
12.08.2023 15:45:38,Performance 2021 / AWD / WLTP 567km / E3LD MIC,Model 3,M3P 3L MIC,2021,China,"20""",10.09.2021,Panasonic 3L MIC,"82,0 kWh",2170,NCA MIC,12.08.2023,23 Months,28640 km,480 km,"76,1 kWh",100,"7,2%",,,0.7,0.25,Original,,,,0.24,0.15,0.24,"-0,1% compared to average",,"4,27%","2,84%","7,11%"
12.08.2023 20:46:44,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",14.06.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,12.08.2023,26 Months,14003 km,403 km,"51,6 kWh",60,"6,6%","0,25%",,0.8,0,Original,,,,0.27,0.09,0.22,"-2,4% compared to average",,"3,29%","0,82%","4,11%"
12.08.2023 21:50:36,Long Range 2021 / AWD / WLTP 614km / E5LD,Model 3,Long Range,2021,China,"18""",23.12.2021,LG Chem 5L,"79,5 kWh",2170,NMC,09.08.2023,20 Months,58519 km,542 km,"74,3 kWh",184,"6,6%",,"0,04%",0.9,0.25,Original,,"74,1 kWh","0,1",0.2,0.3,0.22,"-1,0% compared to average","0,0001%","2,56%","3,00%","5,56%"
12.08.2023 22:01:43,Long Range 2021 / AWD / WLTP 614km / E5LD,Model 3,Long Range,2021,China,"18""",23.12.2021,LG Chem 5L,"79,5 kWh",2170,NMC,30.12.2021,0 Months,1201 km,576 km,"78,9 kWh",4,"0,7%",,,1,0.75,Original,,"79,0 kWh","-0,1",0,0.01,0.02,"-0,6% compared to average",,"0,03%","0,06%","0,10%"
12.08.2023 22:05:16,Long Range 2021 / AWD / WLTP 614km / E5LD,Model 3,Long Range,2021,China,"18""",23.12.2021,LG Chem 5L,"79,5 kWh",2170,NMC,26.02.2022,2 Months,6725 km,574 km,"78,6 kWh",21,"1,1%",,,1,0.75,Original,,"78,9 kWh","-0,3",0.02,0.04,0.04,"-0,5% compared to average",,"0,28%","0,34%","0,63%"
12.08.2023 22:08:56,Long Range 2021 / AWD / WLTP 614km / E5LD,Model 3,Long Range,2021,China,"18""",23.12.2021,LG Chem 5L,"79,5 kWh",2170,NMC,30.08.2022,8 Months,29235 km,567 km,"77,7 kWh",90,"2,3%",,,1,0.75,Original,,"77,5 kWh","0,2",0.09,0.15,0.08,"0,3% compared to average",,"1,08%","1,50%","2,58%"
12.08.2023 22:12:22,Long Range 2021 / AWD / WLTP 614km / E5LD,Model 3,Long Range,2021,China,"18""",23.12.2021,LG Chem 5L,"79,5 kWh",2170,NMC,07.03.2023,14 Months,40701 km,551 km,"75,5 kWh",127,"5,0%",,"0,04%",0.9,0.75,Original,,"75,3 kWh","0,2",0.15,0.21,0.17,"-1,1% compared to average","0,0001%","1,89%","2,09%","3,98%"
13.08.2023 08:38:18,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",14.01.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,13.08.2023,7 Months,5010 km,430 km,"59,3 kWh",18,"3,8%",,,1,0,Original,,,,0.07,0.03,0.13,"-2,5% compared to average",,"1,01%","0,33%","1,33%"
13.08.2023 09:26:25,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"19""",07.11.2022,LG Chem 5L,"79,5 kWh",2170,NMC,13.08.2023,9 Months,32261 km,520 km,"77,2 kWh",107,"2,9%",,"0,03%",0.6,0.25,Original,,"77,8 kWh","-0,6",0.1,0.17,0.1,"0,0% compared to average","0,0001%","1,21%","1,65%","2,86%"
13.08.2023 10:02:07,Long Range 2021 / AWD / WLTP 580km / E3CD,Model 3,Long Range,2021,USA,"18""",24.02.2021,Panasonic 3C,"75,9 kWh",2170,NCA,02.08.2023,29 Months,96349 km,487 km,"66,7 kWh",327,"12,1%","0,41%","0,04%",0.9,1,Original,,,,0.3,0.5,0.4,"-1,7% compared to average","0,0001%","4,25%","6,19%","10,43%"
13.08.2023 13:29:44,Performance 2022 / AWD / WLTP 514km / Y5LD,Model Y,Performance,2022,Germany,"21""",25.06.2022,LG Chem 5L,"79,5 kWh",2170,NMC,04.08.2023,13 Months,17600 km,468 km,"77,2 kWh",65,"2,9%",,,0.8,0.25,Original,,,,0.14,0.09,0.1,"-0,2% compared to average",,"1,75%","0,90%","2,65%"
13.08.2023 13:36:56,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",01.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,09.08.2023,2 Months,6250 km,412 km,"58,7 kWh",24,"2,2%",,,0.8,0.5,Original,,,,0.02,0.04,0.07,,,#N/A,#N/A,
13.08.2023 17:05:32,Long Range 2019 / AWD / WLTP 560km / E3D,Model 3,Long Range,2019,USA,"19""",04.12.2019,Panasonic 3,"78,5 kWh",2170,NCA,13.08.2023,44 Months,79064 km,465 km,"70,9 kWh",265,"9,7%","0,22%","0,04%",,,,,,,0.46,0.41,0.32,"-1,0% compared to average","0,0001%","4,84%","3,79%","8,63%"
13.08.2023 19:05:12,Long Range 2019 / AWD / WLTP 560km / E3D,Model 3,Long Range,2019,USA,"19""",03.11.2018,Panasonic 3,"78,5 kWh",2170,NCA,12.08.2023,57 Months,185181 km,444 km,"67,7 kWh",635,"13,7%","0,24%","0,02%",0.6,0.25,Original,,,,0.6,0.96,0.46,"1,4% compared to average","0,0001%","6,25%","8,89%","15,14%"
13.08.2023 19:29:23,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",26.05.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,13.08.2023,3 Months,7012 km,409 km,"58,3 kWh",27,"2,9%",,,1,0.75,Original,,"58,1 kWh","0,2",0.03,0.04,0.1,,,#N/A,#N/A,
13.08.2023 20:15:07,Standard Range 2020 / RWD / WLTP 440km / E6R,Model 3,Standard Range,2020,China,"18""",12.12.2020,CATL 6C,"55,2 kWh",Prismatic,LFP,13.08.2023,32 Months,88555 km,378 km,"50,3 kWh",385,"8,9%","0,28%","0,02%",,,,,,,0.33,0.55,0.3,"0,4% compared to average","0,0001%","4,06%","5,22%","9,28%"
13.08.2023 22:25:18,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",17.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,10.08.2023,2 Months,4800 km,413 km,"58,9 kWh",18,"1,9%",,,,,,,,,0.02,0.03,0.06,,,#N/A,#N/A,
14.08.2023 09:30:16,Performance 2022 / AWD / WLTP 559km / E3LD MIC,Model 3,M3P 3L MIC,2022,China,"20""",25.02.2022,Panasonic 3L MIC,"82,0 kWh",2170,NCA MIC,12.08.2023,18 Months,27100 km,492 km,"78,0 kWh",93,"4,9%",,,,,,,,,0.18,0.14,0.16,"1,0% compared to average",,"3,25%","2,69%","5,93%"
14.08.2023 10:09:28,Standard Range 2020 / RWD / WLTP 440km / E6R,Model 3,Standard Range,2020,China,"18""",12.12.2020,CATL 6C,"55,2 kWh",Prismatic,LFP,14.08.2023,32 Months,84690 km,384 km,"51,1 kWh",365,"7,5%","0,23%","0,02%",,,,,,,0.33,0.53,0.25,"1,6% compared to average","0,0001%","4,06%","4,99%","9,05%"
14.08.2023 11:04:11,Long Range 2021 / AWD / WLTP 507km / Y5CD,Model Y,Long Range,2021,China,"19""",28.09.2021,LG Chem 5C,"75,9 kWh",2170,NMC,14.08.2023,23 Months,124449 km,462 km,"68,6 kWh",447,"9,6%",,"0,02%",0.8,0.25,Original,,,,0.23,0.65,0.32,"-0,4% compared to average","0,0001%","2,92%","6,30%","9,22%"
14.08.2023 11:07:17,Standard Range 2021 / RWD / WLTP 448km / E1LR,Model 3,Standard Range,2021,USA,"18""",06.03.2021,Panasonic 1L,"55,4 kWh",2170,NCA,11.08.2023,29 Months,55850 km,402 km,"51,5 kWh",240,"7,1%","0,24%","0,03%",0.8,0.25,Original,,"51,0 kWh","0,5",0.3,0.35,0.24,"2,2% compared to average","0,0001%","4,56%","4,79%","9,35%"
14.08.2023 12:35:14,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"20""",12.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,14.08.2023,11 Months,42500 km,513 km,"76,2 kWh",142,"4,2%",,"0,03%",,,,,,,0.12,0.22,0.14,"-0,5% compared to average","0,0001%","1,45%","2,18%","3,63%"
14.08.2023 12:58:39,Long Range 2020 / AWD / WLTP 560km / E3D,Model 3,Long Range,2020,USA,"18""",27.06.2020,Panasonic 3,"78,5 kWh",2170,NCA,04.06.2023,35 Months,151440 km,459 km,"70,0 kWh",511,"10,8%","0,31%","0,02%",,,,,,,0.37,0.79,0.36,"0,3% compared to average","0,0001%","3,85%","7,27%","11,11%"
14.08.2023 18:14:00,Long Range 2022 / AWD / WLTP 602km / E5LD,Model 3,Long Range,2022,China,"20""",21.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,05.08.2023,10 Months,19600 km,569 km,"78,0 kWh",60,"1,9%",,,0.9,0,Original,,,,0.11,0.1,0.06,"0,4% compared to average",,"1,37%","1,01%","2,38%"
14.08.2023 20:00:48,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",23.02.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,11.08.2023,18 Months,33230 km,418 km,"57,7 kWh",124,"6,5%",,"0,05%",1,0.25,Original,,,,0.18,0.21,0.22,"-1,8% compared to average","0,0002%","2,54%","2,17%","4,71%"
14.08.2023 21:19:36,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"19""",24.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,13.08.2023,11 Months,13400 km,526 km,"78,1 kWh",44,"1,7%",,,,,,,,,0.11,0.07,0.06,"0,3% compared to average",,"1,39%","0,69%","2,08%"
14.08.2023 21:28:07,Long Range 2022 / AWD / WLTP 602km / E5LD,Model 3,Long Range,2022,China,"18""",01.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,04.08.2023,11 Months,18500 km,563 km,"77,1 kWh",57,"3,0%",,,,,,,,,0.12,0.1,0.1,"-0,6% compared to average",,"1,45%","0,95%","2,40%"
15.08.2023 08:05:14,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",15.09.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,15.08.2023,11 Months,24995 km,422 km,"58,2 kWh",93,"5,6%",,,0.9,0.25,Original,,,,0.11,0.16,0.19,"-2,4% compared to average",,"1,59%","1,63%","3,23%"
15.08.2023 14:55:48,Long Range 2021 / AWD / WLTP 580km / E5CD,Model 3,Long Range,2021,China,"18""",06.09.2021,LG Chem 5C,"75,9 kWh",2170,NMC,15.08.2023,23 Months,47000 km,520 km,"71,2 kWh",155,"6,1%",,"0,04%",0.7,0.25,Original,,"70,0 kWh","1,2",0.24,0.24,0.2,"-0,7% compared to average","0,0001%","3,02%","2,38%","5,40%"
15.08.2023 16:53:05,Long Range 2022 / AWD / WLTP 602km / E5LD,Model 3,Long Range,2022,China,"18""",19.03.2022,LG Chem 5L,"79,5 kWh",2170,NMC,01.03.2023,11 Months,15000 km,568 km,"77,8 kWh",46,"2,1%",,,,,,,,,0.12,0.08,0.07,"0,1% compared to average",,"1,50%","0,77%","2,27%"
15.08.2023 17:10:24,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",07.01.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,08.01.2023,0 Months,1000 km,418 km,"59,6 kWh",4,"0,0%",,,,,,,,,0,0.01,0,,,#N/A,"0,07%",
15.08.2023 19:43:50,Long Range 2023 / AWD / WLTP 602km / E5LD,Model 3,Long Range,2023,China,"18""",16.06.2023,LG Chem 5L,"79,5 kWh",2170,NMC,15.08.2023,2 Months,2348 km,576 km,"78,9 kWh",7,"0,7%",,,0.8,0.25,Original,,"78,5 kWh","0,4",0.02,0.01,0.02,"-0,4% compared to average",,"0,26%","0,12%","0,38%"
15.08.2023 20:53:32,Plaid (Palladium Refresh) / WLTP 600km,Model S,Plaid,,,"19""",19.01.2023,Panasonic b1,"99,4 kWh",18560,NCA,13.08.2023,7 Months,14040 km,625 km,"94,2 kWh",42,"5,2%",,,0.7,0.25,Original,,,,0.07,0.06,0.17,,,#N/A,"0,85%",
16.08.2023 05:21:11,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",15.02.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,16.06.2023,28 Months,33796 km,399 km,"51,1 kWh",146,"7,5%","0,27%","0,05%",,,,,,,0.29,0.21,0.25,"-1,9% compared to average","0,0002%","3,55%","1,99%","5,54%"
16.08.2023 10:44:27,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",09.12.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,14.08.2023,8 Months,13332 km,426 km,"58,8 kWh",49,"4,7%",,,1,0.5,Original,,,,0.09,0.08,0.16,"-2,7% compared to average",,"1,18%","0,87%","2,05%"
16.08.2023 11:27:32,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",20.12.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,15.08.2023,8 Months,18636 km,430 km,"59,3 kWh",69,"3,8%",,,0.8,0.75,Original,,"58,8 kWh","0,5",0.08,0.12,0.13,"-1,5% compared to average",,"1,14%","1,22%","2,35%"
16.08.2023 12:41:32,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",28.09.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,15.08.2023,11 Months,34766 km,419 km,"57,8 kWh",130,"6,3%",,"0,05%",0.7,0.25,Original,,,,0.11,0.22,0.21,"-2,5% compared to average","0,0002%","1,53%","2,27%","3,80%"
16.08.2023 16:54:06,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",20.12.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,15.06.2023,6 Months,15106 km,432 km,"59,6 kWh",56,"3,4%",,,0.8,0.75,Original,,"59,5 kWh","0,1",0.06,0.09,0.11,"-1,5% compared to average",,"0,85%","0,99%","1,83%"
16.08.2023 21:22:30,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",20.12.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,19.05.2023,5 Months,14142 km,433 km,"59,8 kWh",52,"3,2%",,,0.8,0.75,Original,,"59,6 kWh","0,1",0.05,0.09,0.11,"-1,5% compared to average",,"0,72%","0,92%","1,64%"
16.08.2023 22:18:22,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",22.05.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,13.08.2023,27 Months,66256 km,403 km,"51,6 kWh",285,"6,6%","0,24%","0,02%",,0.25,Original,,,,0.28,0.41,0.22,"0,7% compared to average","0,0001%","3,39%","3,90%","7,29%"
16.08.2023 22:34:56,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",20.12.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,04.01.2023,1 Months,1516 km,439 km,"60,6 kWh",6,"0,0%",,,0.8,0.75,Original,,"60,6 kWh","0,0",0.01,0.01,0,"0,2% compared to average",,"0,08%","0,10%","0,18%"
17.08.2023 08:17:02,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",12.05.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,13.08.2023,3 Months,5000 km,418 km,"59,6 kWh",19,"0,0%",,,0.8,0.25,Original,,,,0.03,0.03,0,,,#N/A,"0,34%",
17.08.2023 08:51:57,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",22.09.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,17.08.2023,23 Months,48083 km,406 km,"52,0 kWh",206,"5,9%",,"0,03%",,,,,,,0.24,0.3,0.2,"-0,1% compared to average","0,0001%","2,89%","2,83%","5,73%"
17.08.2023 09:07:54,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"20""",09.08.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,17.08.2023,0 Months,900 km,389 km,"59,5 kWh",3,"0,8%",,,1,0.75,Original,,,,0,0.01,0.03,,,#N/A,#N/A,
17.08.2023 13:32:41,Long Range 2021 / AWD / WLTP 507km / Y5CD,Model Y,Long Range,2021,China,"19""",20.08.2021,LG Chem 5C,"75,9 kWh",2170,NMC,17.08.2023,24 Months,41716 km,474 km,"70,4 kWh",148,"7,3%",,"0,05%",,,,,,,0.25,0.22,0.24,"-2,1% compared to average","0,0002%","3,10%","2,11%","5,21%"
18.08.2023 07:59:28,Long Range 2021 / AWD / WLTP 580km / E5CD,Model 3,Long Range,2021,China,"18""",03.09.2021,LG Chem 5C,"75,9 kWh",2170,NMC,09.08.2023,23 Months,56291 km,516 km,"70,7 kWh",186,"6,9%",,"0,04%",,,,,,,0.24,0.29,0.23,"-1,0% compared to average","0,0001%","3,00%","2,85%","5,85%"
18.08.2023 11:00:23,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"19""",01.03.2022,LG Chem 5L,"79,5 kWh",2170,NMC,06.01.2023,10 Months,13058 km,515 km,"76,5 kWh",43,"3,8%",,,0.9,0.25,Original,,,,0.11,0.07,0.13,"-1,8% compared to average",,"1,34%","0,67%","2,01%"
18.08.2023 11:05:01,Standard Range 2019 / RWD / WLTP 409km / E1R,Model 3,Standard Range,2019,USA,"18""",17.09.2019,Panasonic 1C,"52,6 kWh",2170,NCA,30.06.2022,33 Months,86851 km,340 km,"46,2 kWh",385,"12,1%","0,36%","0,03%",,,,,,,0.35,0.54,0.4,"-3,2% compared to average","0,0001%","3,89%","4,99%","8,88%"
18.08.2023 11:25:46,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",15.05.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,18.08.2023,3 Months,7000 km,408 km,"58,1 kWh",27,"3,1%",,,,,,,,,0.03,0.04,0.1,,,#N/A,#N/A,
18.08.2023 13:05:00,Long Range 2022 / AWD / WLTP 602km / E5LD,Model 3,Long Range,2022,China,"19""",28.11.2022,LG Chem 5L,"79,5 kWh",2170,NMC,18.08.2023,9 Months,16792 km,575 km,"78,8 kWh",51,"0,9%",,,,,,,,,0.09,0.09,0.03,"1,1% compared to average",,"1,14%","0,86%","2,00%"
18.08.2023 13:09:42,Performance 2023 / AWD / WLTP 514km / Y5LD,Model Y,Performance,2023,Germany,"21""",07.03.2023,LG Chem 5L,"79,5 kWh",2170,NMC,22.06.2023,4 Months,8063 km,476 km,"78,5 kWh",30,"1,2%",,,0.9,1,Original,,,,0.04,0.04,0.04,"-0,3% compared to average",,"0,46%","0,41%","0,88%"
18.08.2023 13:11:00,Performance 2023 / AWD / WLTP 514km / Y5LD,Model Y,Performance,2023,Germany,"21""",07.03.2023,LG Chem 5L,"79,5 kWh",2170,NMC,28.06.2023,4 Months,8390 km,475 km,"78,4 kWh",31,"1,4%",,,0.9,1,Original,,,,0.04,0.04,0.05,"-0,5% compared to average",,"0,49%","0,43%","0,92%"
18.08.2023 13:12:11,Performance 2023 / AWD / WLTP 514km / Y5LD,Model Y,Performance,2023,Germany,"21""",07.03.2023,LG Chem 5L,"79,5 kWh",2170,NMC,17.07.2023,4 Months,9270 km,474 km,"78,2 kWh",34,"1,6%",,,0.9,1,Original,,,,0.05,0.05,0.05,"-0,6% compared to average",,"0,57%","0,48%","1,05%"
18.08.2023 13:19:28,Performance 2023 / AWD / WLTP 514km / Y5LD,Model Y,Performance,2023,Germany,"21""",07.03.2023,LG Chem 5L,"79,5 kWh",2170,NMC,09.08.2023,5 Months,11998 km,473 km,"78,0 kWh",44,"1,8%",,,0.9,1,Original,,,,0.05,0.06,0.06,"-0,5% compared to average",,"0,67%","0,62%","1,29%"
18.08.2023 13:20:45,Performance 2023 / AWD / WLTP 514km / Y5LD,Model Y,Performance,2023,Germany,"21""",07.03.2023,LG Chem 5L,"79,5 kWh",2170,NMC,12.08.2023,5 Months,12540 km,471 km,"77,7 kWh",46,"2,2%",,,0.8,1,Original,,,,0.05,0.07,0.07,"-0,9% compared to average",,"0,68%","0,64%","1,33%"
18.08.2023 13:26:20,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",01.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,18.08.2023,3 Months,6634 km,410 km,"58,4 kWh",26,"2,6%",,,0.9,0.25,Original,,,,0.03,0.04,0.09,,,#N/A,#N/A,
18.08.2023 14:21:30,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",30.12.2022,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,18.08.2023,8 Months,16115 km,409 km,"58,3 kWh",61,"5,5%",,,0.8,0.25,Original,,"63,2 kWh","-4,9",0.08,0.1,0.18,,,#N/A,"1,09%",
18.08.2023 16:34:42,Standard Range 2020 / RWD / WLTP 409km / E1R,Model 3,Standard Range,2020,USA,"18""",14.08.2020,Panasonic 1C,"52,6 kWh",2170,NCA,14.08.2023,36 Months,41776 km,364 km,"49,5 kWh",179,"5,9%","0,16%","0,03%",0.8,0.25,Original,,"49,4 kWh","0,1",0.38,0.26,0.2,"0,7% compared to average","0,0001%","4,19%","2,40%","6,59%"
18.08.2023 17:21:41,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",23.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,18.08.2023,2 Months,1222 km,418 km,"59,6 kWh",5,"0,0%",,,,,,,,,0.02,0.01,0,,,#N/A,#N/A,
18.08.2023 18:58:55,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"19""",15.02.2022,LG Chem 5L,"79,5 kWh",2170,NMC,15.08.2023,18 Months,25700 km,501 km,"74,4 kWh",87,"6,4%",,,0.8,1,Original,,,,0.19,0.13,0.21,"-2,7% compared to average",,"2,35%","1,32%","3,67%"
18.08.2023 19:47:49,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",29.10.2022,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,18.08.2023,10 Months,12800 km,415 km,"59,1 kWh",48,"4,2%",,,,,,,,,0.1,0.08,0.14,,,#N/A,"0,87%",
18.08.2023 22:04:17,Performance 2022 / AWD / WLTP 514km / Y5LD,Model Y,Performance,2022,Germany,"21""",05.08.2022,LG Chem 5L,"79,5 kWh",2170,NMC,18.08.2023,12 Months,23261 km,463 km,"76,4 kWh",86,"3,9%",,,,,,,,,0.13,0.12,0.13,"-1,1% compared to average",,"1,63%","1,19%","2,82%"
18.08.2023 22:09:10,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",29.03.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,15.06.2023,3 Months,2768 km,432 km,"59,6 kWh",10,"3,4%",,,,,,,,,0.03,0.02,0.11,"-2,8% compared to average",,"0,38%","0,18%","0,56%"
18.08.2023 22:52:03,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",29.03.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,18.08.2023,5 Months,6335 km,432 km,"59,6 kWh",23,"3,4%",,,,,,,,,0.05,0.04,0.11,"-2,3% compared to average",,"0,68%","0,41%","1,09%"
19.08.2023 00:03:34,Long Range 2020 / AWD / WLTP 560km / E3D,Model 3,Long Range,2020,USA,"18""",26.08.2020,Panasonic 3,"78,5 kWh",2170,NCA,18.08.2023,36 Months,58749 km,484 km,"73,8 kWh",193,"6,0%","0,17%","0,03%",0.7,0.5,Original,,"74,5 kWh","-0,7",0.37,0.31,0.2,"0,7% compared to average","0,0001%","3,90%","2,82%","6,72%"
19.08.2023 11:41:15,Standard Range 2019 / RWD / WLTP 409km / E1R,Model 3,Standard Range,2019,USA,"18""",30.06.2019,Panasonic 1C,"52,6 kWh",2170,NCA,19.08.2023,50 Months,59000 km,349 km,"47,5 kWh",259,"9,8%","0,20%","0,04%",0.8,0.25,Original,,,,0.52,0.37,0.33,"-0,6% compared to average","0,0002%","5,78%","3,39%","9,17%"
19.08.2023 13:38:10,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,Germany,"19""",23.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,15.08.2023,11 Months,11500 km,527 km,"78,3 kWh",38,"1,6%",,,,,,,,,0.11,0.06,0.05,"0,4% compared to average",,"1,41%","0,59%","2,00%"
